status	name	orig_addr	orig_size	new_addr	new_size
MISSING	my_strnncollsp_cp932	0x810e320	0x1db		
MISSING	my_strnncollsp_czech	0x810eca0	0x508		
MISSING	my_strnncollsp_gbk	0x8112050	0xa2		
MISSING	my_strnncollsp_latin1_de	0x80da000	0x172		
MISSING	my_strnncollsp_mb_bin	0x8112ed0	0xd1		
MISSING	my_strnncollsp_simple	0x80da4e0	0xed		
MISSING	my_strnncollsp_sjis	0x8114790	0x1db		
MISSING	my_strnncollsp_tis620	0x8115450	0x42d		
MISSING	my_strnncollsp_uca	0x80dd250	0x113		
MISSING	my_strnncollsp_ucs2	0x80e1460	0x129		
MISSING	my_strnncollsp_ucs2_bin	0x80e16f0	0x109		
MISSING	my_strnncollsp_ucs2_uca	0x80dd480	0x53		
MISSING	my_strnncollsp_utf16	0x80e3c80	0x3be		
MISSING	my_strnncollsp_utf16_bin	0x80e3750	0x2f9		
MISSING	my_strnncollsp_utf32	0x80e27b0	0x269		
MISSING	my_strnncollsp_utf32_bin	0x80e0ec0	0x117		
MISSING	my_strnncollsp_utf8mb3	0x80e6590	0x375		
MISSING	my_strnncollsp_utf8mb4	0x80e50e0	0x21c		
MISSING	my_strnncollsp_win1250ch	0x8117b50	0x4c2		
MISSING	my_strntod_8bit	0x80dcc70	0x4f		
MISSING	my_strntod_mb2_or_mb4	0x80e2440	0xf3		
