status	name	orig_addr	orig_size	new_addr	new_size	md_file
MISSING	CMS_get1_certs	0x88866d0	0x114			
MISSING	CMS_get1_crls	0x8885c80	0x117			
MISSING	CMS_is_detached	0x8886a50	0xd9			
MISSING	CMS_set1_eContentType	0x8886350	0xd8			
MISSING	CMS_set1_signers_certs	0x8878090	0x248			
MISSING	CMS_set_detached	0x8886b30	0x148			
MISSING	CMS_signed_add1_attr	0x88873b0	0x26			
MISSING	CMS_signed_add1_attr_by_NID	0x88872c0	0x3e			
MISSING	CMS_signed_add1_attr_by_OBJ	0x8887340	0x3e			
MISSING	CMS_signed_add1_attr_by_txt	0x8887240	0x3e			
MISSING	CMS_signed_delete_attr	0x88873f0	0x10			
MISSING	CMS_signed_get0_data_by_OBJ	0x88871f0	0x10			
MISSING	CMS_signed_get_attr	0x8887410	0x10			
MISSING	CMS_signed_get_attr_by_NID	0x8887450	0x10			
MISSING	CMS_signed_get_attr_by_OBJ	0x8887430	0x10			
MISSING	CMS_signed_get_attr_count	0x8887470	0x10			
MISSING	CMS_stream	0x8887770	0x7a			
MISSING	CMS_unsigned_add1_attr	0x8887380	0x26			
MISSING	CMS_unsigned_add1_attr_by_NID	0x8887280	0x3e			
MISSING	CMS_unsigned_add1_attr_by_OBJ	0x8887300	0x3e			
MISSING	CMS_unsigned_add1_attr_by_txt	0x8887200	0x3e			
MISSING	CMS_unsigned_delete_attr	0x88873e0	0x10			
MISSING	CMS_unsigned_get0_data_by_OBJ	0x88871e0	0x10			
MISSING	CMS_unsigned_get_attr	0x8887400	0x10			
MISSING	CMS_unsigned_get_attr_by_NID	0x8887440	0x10			
MISSING	CMS_unsigned_get_attr_by_OBJ	0x8887420	0x10			
MISSING	CMS_unsigned_get_attr_count	0x8887460	0x10			
MISSING	CONF_dump_bio	0x88727f0	0x4c			
MISSING	CONF_dump_fp	0x8872980	0x9b			
MISSING	CONF_free	0x8872840	0x40			
MISSING	CONF_get1_default_config_file	0x8842ff0	0xa2			
MISSING	CONF_get_number	0x8872df0	0x18d			
MISSING	CONF_get_section	0x8872880	0x96			
MISSING	CONF_get_string	0x8872b70	0x11b			
MISSING	CONF_imodule_get_flags	0x8842e80	0x8			
MISSING	CONF_imodule_get_module	0x8842e70	0x7			
MISSING	CONF_imodule_get_name	0x8842e30	0x8			
MISSING	CONF_imodule_get_usr_data	0x8842e50	0x8			
MISSING	CONF_imodule_get_value	0x8842e40	0x8			
MISSING	CONF_imodule_set_flags	0x8842e90	0xc			
MISSING	CONF_imodule_set_usr_data	0x8842e60	0xc			
MISSING	CONF_load	0x8872c90	0xac			
MISSING	CONF_load_bio	0x8872920	0x5a			
MISSING	CONF_load_fp	0x8872d40	0xac			
MISSING	CONF_module_add	0x8843160	0x25			
MISSING	CONF_module_get_usr_data	0x8842ea0	0x8			
MISSING	CONF_module_set_usr_data	0x8842eb0	0xc			
MISSING	CONF_modules_finish	0x8843190	0x74			
MISSING	CONF_modules_free	0x88432d0	0x18			
MISSING	CONF_modules_load	0x88432f0	0x530			
MISSING	CONF_modules_load_file	0x8843820	0xe2			
MISSING	CONF_modules_unload	0x8843210	0xb4			
MISSING	CONF_parse_list	0x8842ec0	0x125			
MISSING	CONF_set_default_method	0x8872340	0xf			
MISSING	CONF_set_nconf	0x8872650	0x34			
MISSING	CRL_DIST_POINTS_free	0x883d530	0x1b			
MISSING	CRL_DIST_POINTS_new	0x883d5b0	0x13			
MISSING	CRYPTO_THREADID_cmp	0x87f59c0	0x30			
MISSING	CRYPTO_THREADID_cpy	0x87f59a0	0x13			
MISSING	CRYPTO_THREADID_current	0x87f5b00	0x3d			
MISSING	CRYPTO_THREADID_get_callback	0x87f5840	0x6			
MISSING	CRYPTO_THREADID_hash	0x87f5850	0x8			
MISSING	CRYPTO_THREADID_set_callback	0x87f5820	0x1f			
MISSING	CRYPTO_THREADID_set_numeric	0x87f5a00	0x12			
MISSING	CRYPTO_THREADID_set_pointer	0x87f59f0	0xe			
MISSING	CRYPTO_add_lock	0x87f5cd0	0xa4			
MISSING	CRYPTO_cleanup_all_ex_data	0x87f8f60	0x8a			
MISSING	CRYPTO_dbg_free	0x87f7ac0	0x153			
MISSING	CRYPTO_dbg_get_options	0x87f6d40	0x6			
MISSING	CRYPTO_dbg_malloc	0x87f7c20	0x260			
MISSING	CRYPTO_dbg_realloc	0x87f7e80	0x16c			
MISSING	CRYPTO_dbg_set_options	0x87f6d30	0xa			
MISSING	CRYPTO_destroy_dynlockid	0x87f5e40	0x133			
MISSING	CRYPTO_dup_ex_data	0x87f9130	0xaf			
MISSING	CRYPTO_ex_data_new_class	0x87f8ff0	0x81			
MISSING	CRYPTO_free	0x87f66a0	0x46			
MISSING	CRYPTO_free_ex_data	0x87f9080	0xb0			
MISSING	CRYPTO_free_locked	0x87f6580	0x46			
MISSING	CRYPTO_get_add_lock_callback	0x87f5800	0x6			
MISSING	CRYPTO_get_dynlock_create_callback	0x87f5790	0x6			
MISSING	CRYPTO_get_dynlock_destroy_callback	0x87f57b0	0x6			
MISSING	CRYPTO_get_dynlock_lock_callback	0x87f57a0	0x6			
MISSING	CRYPTO_get_dynlock_value	0x87f5d80	0xb8			
MISSING	CRYPTO_get_ex_data	0x87f8190	0x4d			
MISSING	CRYPTO_get_ex_data_implementation	0x87f8ee0	0x7b			
MISSING	CRYPTO_get_ex_new_index	0x87f8380	0xdd			
MISSING	CRYPTO_get_id_callback	0x87f5860	0x6			
MISSING	CRYPTO_get_lock_name	0x87f5920	0x57			
MISSING	CRYPTO_get_locked_mem_ex_functions	0x87f6400	0x32			
MISSING	CRYPTO_get_locked_mem_functions	0x87f63c0	0x33			
MISSING	CRYPTO_get_locking_callback	0x87f57f0	0x6			
MISSING	CRYPTO_get_mem_debug_options	0x87f6710	0x13			
MISSING	CRYPTO_get_mem_ex_functions	0x87f6360	0x54			
MISSING	CRYPTO_get_mem_functions	0x87f6300	0x56			
MISSING	CRYPTO_get_new_dynlockid	0x87f5f80	0x25a			
MISSING	CRYPTO_get_new_lockid	0x87f5a40	0xbc			
MISSING	CRYPTO_is_mem_check_on	0x87f71f0	0x98			
MISSING	CRYPTO_lock	0x87f5b40	0x188			
MISSING	CRYPTO_malloc	0x87f65d0	0xc1			
MISSING	CRYPTO_malloc_locked	0x87f64b0	0xc1			
MISSING	CRYPTO_mem_ctrl	0x87f7290	0x1df			
MISSING	CRYPTO_mem_leaks	0x87f7470	0x14c			
MISSING	CRYPTO_mem_leaks_cb	0x87f6dd0	0x75			
MISSING	CRYPTO_mem_leaks_fp	0x87f75c0	0x8c			
MISSING	CRYPTO_new_ex_data	0x87f91e0	0xaf			
MISSING	CRYPTO_num_locks	0x87f5780	0x6			
MISSING	CRYPTO_pop_info	0x87f77d0	0x16b			
MISSING	CRYPTO_push_info_	0x87f7940	0x172			
MISSING	CRYPTO_realloc	0x87f6ae0	0x167			
MISSING	CRYPTO_realloc_clean	0x87f6930	0x1a5			
MISSING	CRYPTO_remalloc	0x87f6820	0x101			
MISSING	CRYPTO_remove_all_info	0x87f7ff0	0x179			
MISSING	CRYPTO_set_add_lock_callback	0x87f5810	0xa			
MISSING	CRYPTO_set_dynlock_create_callback	0x87f57c0	0xa			
MISSING	CRYPTO_set_dynlock_destroy_callback	0x87f57e0	0xa			
MISSING	CRYPTO_set_dynlock_lock_callback	0x87f57d0	0xa			
MISSING	CRYPTO_set_ex_data	0x87f81e0	0xbd			
MISSING	CRYPTO_set_ex_data_implementation	0x87f8310	0x6d			
MISSING	CRYPTO_set_id_callback	0x87f5870	0xa			
MISSING	CRYPTO_set_locked_mem_ex_functions	0x87f62c0	0x38			
MISSING	CRYPTO_set_locked_mem_functions	0x87f6280	0x38			
MISSING	CRYPTO_set_locking_callback	0x87f5a20	0x15			
MISSING	CRYPTO_set_mem_debug_options	0x87f66f0	0x12			
MISSING	CRYPTO_set_mem_ex_functions	0x87f6210	0x65			
MISSING	CRYPTO_set_mem_functions	0x87f6780	0x96			
MISSING	CRYPTO_strdup	0x87f6c50	0xde			
MISSING	CRYPTO_thread_id	0x87f5980	0x15			
MISSING	Compute_Funcs	0x87c5610	0x199			
MISSING	Compute_Point_Displacement	0x87c6040	0x19f			
MISSING	Conic_To	0x87d8810	0x19b			
MISSING	Cubic_To	0x87d89b0	0x1bb			
MISSING	Current_Ratio	0x87cb560	0xbf			
MISSING	DH_OpenSSL	0x88619c0	0x6			
MISSING	DH_check	0x8861ff0	0x171			
MISSING	DH_check_pub_key	0x8861f40	0xa5			
MISSING	DH_compute_key	0x88619b0	0xc			
MISSING	DH_free	0x880e740	0xfa			
MISSING	DH_generate_key	0x88619a0	0xc			
MISSING	DH_generate_parameters_ex	0x8882d50	0x29b			
MISSING	DH_get_default_method	0x880e840	0x28			
MISSING	DH_get_ex_data	0x880e640	0x10			
MISSING	DH_get_ex_new_index	0x880e660	0x3b			
MISSING	DH_new	0x880eaa0	0x13			
MISSING	DH_new_method	0x880e870	0x222			
MISSING	DH_set_default_method	0x880e600	0xa			
MISSING	DH_set_ex_data	0x880e650	0x10			
MISSING	DH_set_method	0x880e6e0	0x58			
MISSING	DH_size	0x880e610	0x26			
MISSING	DH_up_ref	0x880e6a0	0x3f			
MISSING	DHparams_dup	0x880e580	0x1b			
MISSING	DHparams_print	0x8862da0	0x22			
MISSING	DIRECTORYSTRING_free	0x88277f0	0x1b			
MISSING	DIRECTORYSTRING_new	0x8827a50	0x13			
MISSING	DISPLAYTEXT_free	0x8827810	0x1b			
MISSING	DISPLAYTEXT_new	0x8827a70	0x13			
MISSING	DIST_POINT_NAME_free	0x883d570	0x1b			
MISSING	DIST_POINT_NAME_new	0x883d5f0	0x13			
MISSING	DIST_POINT_free	0x883d550	0x1b			
MISSING	DIST_POINT_new	0x883d5d0	0x13			
MISSING	DIST_POINT_set_dpname	0x883d450	0xb9			
MISSING	DSA_OpenSSL	0x880da30	0x6			
MISSING	DSA_SIG_free	0x880d9b0	0x3b			
MISSING	DSA_SIG_new	0x880d9f0	0x3a			
MISSING	DSA_do_sign	0x880d990	0xc			
MISSING	DSA_do_verify	0x880d980	0xc			
MISSING	DSA_dup_DH	0x880d060	0xb4			
MISSING	DSA_free	0x880d290	0xeb			
MISSING	DSA_generate_key	0x8882b20	0x185			
MISSING	DSA_generate_parameters_ex	0x8882a50	0xce			
MISSING	DSA_get_default_method	0x880d380	0x28			
MISSING	DSA_get_ex_data	0x880d120	0x10			
MISSING	DSA_get_ex_new_index	0x880d140	0x3b			
MISSING	DSA_new	0x880d5d0	0x13			
MISSING	DSA_new_method	0x880d3b0	0x212			
MISSING	DSA_set_default_method	0x880d050	0xa			
MISSING	DSA_set_ex_data	0x880d130	0x10			
MISSING	DSA_set_method	0x880d230	0x58			
MISSING	DSA_sign	0x880d8f0	0x90			
MISSING	DSA_sign_setup	0x880d9a0	0xc			
MISSING	DSA_size	0x880d180	0x6d			
MISSING	DSA_up_ref	0x880d1f0	0x3f			
MISSING	DSA_verify	0x880d870	0x77			
MISSING	DSAparams_dup	0x880d6d0	0x1b			
MISSING	DSO_METHOD_dlfcn	0x88838c0	0x6			
MISSING	DSO_METHOD_openssl	0x8864000	0x5			
MISSING	DSO_bind_func	0x88636e0	0xc9			
MISSING	DSO_bind_var	0x88637b0	0xc9			
MISSING	DSO_convert_filename	0x8863880	0x13b			
MISSING	DSO_ctrl	0x88635d0	0x104			
MISSING	DSO_flags	0x8863350	0xf			
MISSING	DSO_free	0x8863b80	0x150			
MISSING	DSO_get_default_method	0x8863320	0x6			
MISSING	DSO_get_filename	0x8863520	0x42			
MISSING	DSO_get_loaded_filename	0x8863450	0x42			
MISSING	DSO_get_method	0x8863330	0x7			
MISSING	DSO_global_lookup	0x8863360	0x5c			
MISSING	DSO_load	0x8863e20	0x1d6			
MISSING	DSO_merge	0x88634a0	0x75			
MISSING	DSO_new	0x8863e00	0x13			
MISSING	DSO_new_method	0x8863cd0	0x125			
MISSING	DSO_pathbyaddr	0x88633c0	0x90			
MISSING	DSO_set_default_method	0x8863310	0xa			
MISSING	DSO_set_filename	0x88639c0	0x140			
MISSING	DSO_set_method	0x8863340	0xd			
MISSING	DSO_set_name_converter	0x8863570	0x58			
MISSING	DSO_up_ref	0x8863b00	0x72			
MISSING	Direct_Move	0x87c5db0	0xc6			
MISSING	Direct_Move_Orig	0x87c5d00	0xaa			
MISSING	Direct_Move_Orig_X	0x87c50a0	0x17			
MISSING	Direct_Move_Orig_Y	0x87c50c0	0x18			
MISSING	Direct_Move_X	0x87c5040	0x25			
MISSING	Direct_Move_Y	0x87c5070	0x26			
MISSING	Dual_Project	0x87c55c0	0x23			
MISSING	ECDH_DATA_new_method	0x88830c0	0x128			
MISSING	ECDH_OpenSSL	0x8883490	0x6			
MISSING	ECDH_compute_key	0x8863280	0x86			
MISSING	ECDH_get_default_method	0x8883090	0x28			
MISSING	ECDH_get_ex_data	0x8883290	0xa1			
MISSING	ECDH_get_ex_new_index	0x8883000	0x3b			
MISSING	ECDH_set_default_method	0x8882ff0	0xa			
MISSING	ECDH_set_ex_data	0x8883340	0xb5			
MISSING	ECDH_set_method	0x8883400	0x8e			
MISSING	ECDSA_DATA_new_method	0x8860360	0x128			
MISSING	ECDSA_OpenSSL	0x8860730	0x6			
MISSING	ECDSA_SIG_free	0x8882cb0	0x1b			
MISSING	ECDSA_SIG_new	0x8882cd0	0x13			
MISSING	ECDSA_do_sign	0x8861730	0x48			
MISSING	ECDSA_do_sign_ex	0x88616a0	0x86			
MISSING	ECDSA_do_verify	0x8861880	0x76			
MISSING	ECDSA_get_default_method	0x8860330	0x28			
MISSING	ECDSA_get_ex_data	0x8860530	0xa1			
MISSING	ECDSA_get_ex_new_index	0x88601c0	0x3b			
MISSING	ECDSA_set_default_method	0x88601b0	0xa			
MISSING	ECDSA_set_ex_data	0x88605e0	0xb5			
MISSING	ECDSA_set_method	0x88606a0	0x8e			
MISSING	ECDSA_sign	0x8861830	0x4b			
MISSING	ECDSA_sign_ex	0x8861780	0xa1			
MISSING	ECDSA_sign_setup	0x8861620	0x76			
MISSING	ECDSA_size	0x8860200	0xd1			
MISSING	ECDSA_verify	0x8861900	0x94			
MISSING	ECPARAMETERS_free	0x8804e40	0x1b			
MISSING	ECPARAMETERS_new	0x8804ee0	0x13			
MISSING	ECPKPARAMETERS_free	0x8804e20	0x1b			
MISSING	ECPKPARAMETERS_new	0x8804ec0	0x13			
MISSING	ECPKParameters_print	0x8859530	0x901			
MISSING	ECPKParameters_print_fp	0x8859f40	0x98			
MISSING	ECParameters_print	0x8859e40	0x78			
MISSING	ECParameters_print_fp	0x885a0c0	0xe0			
MISSING	EC_EX_DATA_clear_free_all_data	0x8854980	0x3a			
MISSING	EC_EX_DATA_clear_free_data	0x8854a00	0x58			
MISSING	EC_EX_DATA_free_all_data	0x88549c0	0x3a			
MISSING	EC_EX_DATA_free_data	0x8854a60	0x58			
MISSING	EC_EX_DATA_get_data	0x8853900	0x35			
MISSING	EC_EX_DATA_set_data	0x8854bc0	0xca			
MISSING	EC_GF2m_simple_method	0x88076b0	0x6			
MISSING	EC_GFp_mont_method	0x88800c0	0x6			
MISSING	EC_GFp_nist_method	0x8880690	0x6			
MISSING	EC_GFp_simple_method	0x88893a0	0x6			
MISSING	EC_GROUP_check_discriminant	0x8854660	0x4a			
MISSING	EC_GROUP_clear_free	0x8855390	0xfd			
MISSING	EC_GROUP_cmp	0x8854f90	0x346			
MISSING	EC_GROUP_copy	0x8855490	0x3f8			
MISSING	EC_GROUP_dup	0x8855890	0x4f			
MISSING	EC_GROUP_free	0x88552e0	0xaa			
MISSING	EC_GROUP_get0_generator	0x8853870	0x8			
MISSING	EC_GROUP_get0_seed	0x88538e0	0x8			
MISSING	EC_GROUP_get_asn1_flag	0x88538b0	0x8			
MISSING	EC_GROUP_get_basis_type	0x8804330	0x50			
MISSING	EC_GROUP_get_cofactor	0x8854d20	0x31			
MISSING	EC_GROUP_get_curve_GF2m	0x8854700	0x77			
MISSING	EC_GROUP_get_curve_GFp	0x8854800	0x77			
MISSING	EC_GROUP_get_curve_name	0x8853890	0x8			
MISSING	EC_GROUP_get_degree	0x88546b0	0x47			
MISSING	EC_GROUP_get_order	0x8854d60	0x31			
MISSING	EC_GROUP_get_pentanomial_basis	0x88041d0	0xc8			
MISSING	EC_GROUP_get_point_conversion_form	0x88538d0	0x8			
MISSING	EC_GROUP_get_seed_len	0x88538f0	0x8			
MISSING	EC_GROUP_get_trinomial_basis	0x88042a0	0x86			
MISSING	EC_GROUP_have_precompute_mult	0x8853950	0x28			
MISSING	EC_GROUP_method_of	0x8853850	0x7			
MISSING	EC_GROUP_new	0x8854da0	0x13c			
MISSING	EC_GROUP_new_by_curve_name	0x8857680	0x5b2			
MISSING	EC_GROUP_new_curve_GF2m	0x8855b50	0x56			
MISSING	EC_GROUP_new_curve_GFp	0x8855bb0	0xde			
MISSING	EC_GROUP_precompute_mult	0x8853980	0x31			
MISSING	EC_GROUP_set_asn1_flag	0x88538a0	0xc			
MISSING	EC_GROUP_set_curve_GF2m	0x8854780	0x77			
MISSING	EC_GROUP_set_curve_GFp	0x8854880	0x77			
MISSING	EC_GROUP_set_curve_name	0x8853880	0xc			
MISSING	EC_GROUP_set_generator	0x88559c0	0x190			
MISSING	EC_GROUP_set_point_conversion_form	0x88538c0	0xc			
MISSING	EC_GROUP_set_seed	0x8854c90	0x8f			
MISSING	EC_KEY_check_key	0x8806aa0	0x2d9			
MISSING	EC_KEY_clear_flags	0x8806880	0xe			
MISSING	EC_KEY_copy	0x8806fa0	0x1c5			
MISSING	EC_KEY_dup	0x8807530	0xbb			
MISSING	EC_KEY_free	0x8807170	0x95			
MISSING	EC_KEY_generate_key	0x8806d80	0x1d6			
MISSING	EC_KEY_get0_group	0x8806800	0x8			
MISSING	EC_KEY_get0_private_key	0x8806810	0x8			
MISSING	EC_KEY_get0_public_key	0x8806820	0x8			
MISSING	EC_KEY_get_conv_form	0x8806850	0x8			
MISSING	EC_KEY_get_enc_flags	0x8806830	0x8			
MISSING	EC_KEY_get_flags	0x8806860	0x8			
MISSING	EC_KEY_get_key_method_data	0x88068d0	0x10			
MISSING	EC_KEY_insert_key_method_data	0x88068e0	0xc3			
MISSING	EC_KEY_new	0x8807210	0x95			
MISSING	EC_KEY_new_by_curve_name	0x88075f0	0xba			
MISSING	EC_KEY_precompute_mult	0x8806890	0x17			
MISSING	EC_KEY_print	0x8859ec0	0x78			
MISSING	EC_KEY_print_fp	0x8859fe0	0xe0			
MISSING	EC_KEY_set_asn1_flag	0x88068b0	0x16			
MISSING	EC_KEY_set_conv_form	0x88069b0	0x22			
MISSING	EC_KEY_set_enc_flags	0x8806840	0xc			
MISSING	EC_KEY_set_flags	0x8806870	0xc			
MISSING	EC_KEY_set_group	0x8806a60	0x33			
MISSING	EC_KEY_set_private_key	0x8806a20	0x33			
MISSING	EC_KEY_set_public_key	0x88069e0	0x3a			
MISSING	EC_KEY_set_public_key_affine_coordinates	0x88072b0	0x276			
MISSING	EC_KEY_up_ref	0x8806f60	0x3f			
MISSING	EC_METHOD_get_field_type	0x8853860	0x8			
MISSING	EC_POINT_add	0x8853f50	0xd6			
MISSING	EC_POINT_bn2point	0x8880bb0	0xe8			
MISSING	EC_POINT_clear_free	0x8854900	0x45			
MISSING	EC_POINT_cmp	0x8853bd0	0xc3			
MISSING	EC_POINT_copy	0x88545c0	0x99			
MISSING	EC_POINT_dbl	0x8853e80	0xc3			
MISSING	EC_POINT_dup	0x88558e0	0xdc			
MISSING	EC_POINT_free	0x8854950	0x2c			
MISSING	EC_POINT_get_Jprojective_coordinates_GFp	0x8854370	0xdf			
MISSING	EC_POINT_get_affine_coordinates_GF2m	0x8854030	0xcd			
MISSING	EC_POINT_get_affine_coordinates_GFp	0x8854100	0xcd			
MISSING	EC_POINT_hex2point	0x8880ca0	0x5f			
MISSING	EC_POINT_invert	0x8853de0	0x93			
MISSING	EC_POINT_is_at_infinity	0x8853d50	0x8c			
MISSING	EC_POINT_is_on_curve	0x8853ca0	0xa7			
MISSING	EC_POINT_make_affine	0x8853b20	0xa7			
MISSING	EC_POINT_method_of	0x8853940	0x7			
MISSING	EC_POINT_mul	0x8854ee0	0xae			
MISSING	EC_POINT_new	0x8854ac0	0xf1			
MISSING	EC_POINT_oct2point	0x8809870	0x15b			
MISSING	EC_POINT_point2bn	0x8880d00	0xe7			
MISSING	EC_POINT_point2hex	0x8880a60	0x150			
MISSING	EC_POINT_point2oct	0x88099d0	0x173			
MISSING	EC_POINT_set_Jprojective_coordinates_GFp	0x8854450	0xdf			
MISSING	EC_POINT_set_affine_coordinates_GF2m	0x88541d0	0xcd			
MISSING	EC_POINT_set_affine_coordinates_GFp	0x88542a0	0xcd			
MISSING	EC_POINT_set_compressed_coordinates_GF2m	0x8809b50	0x15b			
MISSING	EC_POINT_set_compressed_coordinates_GFp	0x8809cb0	0x15b			
MISSING	EC_POINT_set_to_infinity	0x8854530	0x8c			
MISSING	EC_POINTs_make_affine	0x8853a50	0xc5			
MISSING	EC_POINTs_mul	0x88539c0	0x8f			
MISSING	EC_PRIVATEKEY_free	0x8804e00	0x1b			
MISSING	EC_PRIVATEKEY_new	0x8804ea0	0x13			
MISSING	EC_get_builtin_curves	0x8857620	0x52			
MISSING	EDIPARTYNAME_free	0x88394e0	0x1b			
MISSING	EDIPARTYNAME_new	0x8839560	0x13			
MISSING	ENGINE_add	0x880f760	0x20b			
MISSING	ENGINE_by_id	0x880f300	0x2b0			
MISSING	ENGINE_cleanup	0x880f020	0x36			
MISSING	ENGINE_cmd_is_executable	0x880ff80	0x72			
MISSING	ENGINE_ctrl	0x880f970	0x500			
MISSING	ENGINE_ctrl_cmd	0x880fe70	0x102			
MISSING	ENGINE_ctrl_cmd_string	0x8810000	0x35b			
MISSING	ENGINE_finish	0x87eb4a0	0xdb			
MISSING	ENGINE_free	0x880eef0	0x1b			
MISSING	ENGINE_get_DH	0x8810aa0	0x8			
MISSING	ENGINE_get_DSA	0x8810910	0x8			
MISSING	ENGINE_get_ECDH	0x88841b0	0x8			
MISSING	ENGINE_get_ECDSA	0x8864010	0x8			
MISSING	ENGINE_get_RAND	0x8810c30	0x8			
MISSING	ENGINE_get_RSA	0x87eb640	0x8			
MISSING	ENGINE_get_cipher	0x8864310	0x69			
MISSING	ENGINE_get_cipher_engine	0x88641d0	0x1b			
MISSING	ENGINE_get_ciphers	0x88641a0	0x8			
MISSING	ENGINE_get_cmd_defns	0x880ec70	0x8			
MISSING	ENGINE_get_ctrl_function	0x880ec50	0x8			
MISSING	ENGINE_get_default_DH	0x8810ad0	0x1b			
MISSING	ENGINE_get_default_DSA	0x8810940	0x1b			
MISSING	ENGINE_get_default_ECDH	0x88841e0	0x1b			
MISSING	ENGINE_get_default_ECDSA	0x8864040	0x1b			
MISSING	ENGINE_get_default_RAND	0x8810c60	0x1b			
MISSING	ENGINE_get_default_RSA	0x87eb670	0x1b			
MISSING	ENGINE_get_destroy_function	0x880ec20	0x8			
MISSING	ENGINE_get_digest	0x8864570	0x69			
MISSING	ENGINE_get_digest_engine	0x8864430	0x1b			
MISSING	ENGINE_get_digests	0x8864400	0x8			
MISSING	ENGINE_get_ex_data	0x880ed30	0x10			
MISSING	ENGINE_get_ex_new_index	0x880ed50	0x3b			
MISSING	ENGINE_get_finish_function	0x880ec40	0x8			
MISSING	ENGINE_get_first	0x880f150	0x61			
MISSING	ENGINE_get_flags	0x880ec60	0x8			
MISSING	ENGINE_get_id	0x880ec00	0x7			
MISSING	ENGINE_get_init_function	0x880ec30	0x8			
MISSING	ENGINE_get_last	0x880f0e0	0x61			
MISSING	ENGINE_get_name	0x880ec10	0x8			
MISSING	ENGINE_get_next	0x880f260	0xa0			
MISSING	ENGINE_get_pkey_asn1_meth	0x88114d0	0x69			
MISSING	ENGINE_get_pkey_asn1_meth_engine	0x8811390	0x1b			
MISSING	ENGINE_get_pkey_asn1_meth_str	0x8811190	0xc9			
MISSING	ENGINE_get_pkey_asn1_meths	0x88110b0	0x8			
MISSING	ENGINE_get_pkey_meth	0x8810fc0	0x69			
MISSING	ENGINE_get_pkey_meth_engine	0x8810e80	0x1b			
MISSING	ENGINE_get_pkey_meths	0x8810dc0	0x8			
MISSING	ENGINE_get_prev	0x880f1c0	0xa0			
MISSING	ENGINE_get_static_state	0x880ec80	0x6			
MISSING	ENGINE_get_table_flags	0x8810360	0x6			
MISSING	ENGINE_init	0x87eb580	0xbb			
MISSING	ENGINE_new	0x880ef10	0x93			
MISSING	ENGINE_pkey_asn1_find_str	0x88110e0	0xa2			
MISSING	ENGINE_register_DH	0x8810b40	0x47			
MISSING	ENGINE_register_DSA	0x88109b0	0x47			
MISSING	ENGINE_register_ECDH	0x8884250	0x47			
MISSING	ENGINE_register_ECDSA	0x88640b0	0x47			
MISSING	ENGINE_register_RAND	0x8810cd0	0x47			
MISSING	ENGINE_register_RSA	0x87eb6e0	0x47			
MISSING	ENGINE_register_all_DH	0x8810bd0	0x5a			
MISSING	ENGINE_register_all_DSA	0x8810a40	0x5a			
MISSING	ENGINE_register_all_ECDH	0x88842e0	0x5a			
MISSING	ENGINE_register_all_ECDSA	0x8864140	0x5a			
MISSING	ENGINE_register_all_RAND	0x8810d60	0x5a			
MISSING	ENGINE_register_all_RSA	0x87eb770	0x5a			
MISSING	ENGINE_register_all_ciphers	0x8864380	0x77			
MISSING	ENGINE_register_all_digests	0x88645e0	0x77			
MISSING	ENGINE_register_all_pkey_asn1_meths	0x8811540	0x77			
MISSING	ENGINE_register_all_pkey_meths	0x8811030	0x77			
MISSING	ENGINE_register_ciphers	0x8864260	0x6b			
MISSING	ENGINE_register_digests	0x88644c0	0x6b			
MISSING	ENGINE_register_pkey_asn1_meths	0x8811420	0x6b			
MISSING	ENGINE_register_pkey_meths	0x8810f10	0x6b			
MISSING	ENGINE_remove	0x880f5b0	0x179			
MISSING	ENGINE_set_DH	0x8810ab0	0x11			
MISSING	ENGINE_set_DSA	0x8810920	0x11			
MISSING	ENGINE_set_ECDH	0x88841c0	0x11			
MISSING	ENGINE_set_ECDSA	0x8864020	0x11			
MISSING	ENGINE_set_RAND	0x8810c40	0x11			
MISSING	ENGINE_set_RSA	0x87eb650	0x11			
MISSING	ENGINE_set_ciphers	0x88641b0	0x11			
MISSING	ENGINE_set_cmd_defns	0x880ebe0	0x11			
MISSING	ENGINE_set_ctrl_function	0x880eba0	0x11			
MISSING	ENGINE_set_default_DH	0x8810af0	0x47			
MISSING	ENGINE_set_default_DSA	0x8810960	0x47			
MISSING	ENGINE_set_default_ECDH	0x8884200	0x47			
MISSING	ENGINE_set_default_ECDSA	0x8864060	0x47			
MISSING	ENGINE_set_default_RAND	0x8810c80	0x47			
MISSING	ENGINE_set_default_RSA	0x87eb690	0x47			
MISSING	ENGINE_set_default_ciphers	0x88641f0	0x6b			
MISSING	ENGINE_set_default_digests	0x8864450	0x6b			
MISSING	ENGINE_set_default_pkey_asn1_meths	0x88113b0	0x6b			
MISSING	ENGINE_set_default_pkey_meths	0x8810ea0	0x6b			
MISSING	ENGINE_set_destroy_function	0x880eb40	0x11			
MISSING	ENGINE_set_digests	0x8864410	0x11			
MISSING	ENGINE_set_ex_data	0x880ed40	0x10			
MISSING	ENGINE_set_finish_function	0x880eb80	0x11			
MISSING	ENGINE_set_flags	0x880ebc0	0x11			
MISSING	ENGINE_set_id	0x880ece0	0x4a			
MISSING	ENGINE_set_init_function	0x880eb60	0x11			
MISSING	ENGINE_set_name	0x880ec90	0x4b			
MISSING	ENGINE_set_pkey_asn1_meths	0x88110c0	0x11			
MISSING	ENGINE_set_pkey_meths	0x8810dd0	0x11			
MISSING	ENGINE_set_table_flags	0x8810370	0xa			
