name	demangled	orig_type	orig_size	new_size	class	overlap	origin	in_orig
_ZSt23__copy_move_backward_a2ILb1EPSsS0_ET1_T0_S2_S1_	std::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__copy_move_backward_a2<true, std::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >*)	W	68	68	NEAR	1.0000	libstdcxx/system	1
_ZSt23__throw_underflow_errorPKc	std::__throw_underflow_error(char const*)	T	202	203	DIFF	0.9828	libstdcxx/system	1
_ZSt24__throw_invalid_argumentPKc	std::__throw_invalid_argument(char const*)	T	202	203	DIFF	0.9828	libstdcxx/system	1
_ZSt28_Rb_tree_rebalance_for_erasePSt18_Rb_tree_node_baseRS_	std::_Rb_tree_rebalance_for_erase(std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	T	1064	1064	DIFF	1.0000	libstdcxx/system	1
_ZSt29_Rb_tree_insert_and_rebalancebPSt18_Rb_tree_node_baseS0_RS_	std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	T	667	667	DIFF	0.9852	libstdcxx/system	1
_ZSt2wsIcSt11char_traitsIcEERSt13basic_istreamIT_T0_ES6_	std::basic_istream<char, std::char_traits<char> >& std::ws<char, std::char_traits<char> >(std::basic_istream<char, std::char_traits<char> >&)	W	215	217	DIFF	0.9375	libstdcxx/system	1
_ZSt2wsIwSt11char_traitsIwEERSt13basic_istreamIT_T0_ES6_	std::basic_istream<wchar_t, std::char_traits<wchar_t> >& std::ws<wchar_t, std::char_traits<wchar_t> >(std::basic_istream<wchar_t, std::char_traits<wchar_t> >&)	W	243	244	DIFF	0.9556	libstdcxx/system	1
_ZSt3maxIjERKT_S2_S2_	unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)	W	27	27	NEAR	1.0000	project	1
_ZSt3minIjERKT_S2_S2_	unsigned int const& std::min<unsigned int>(unsigned int const&, unsigned int const&)	W	27	27	NEAR	1.0000	project	1
_ZSt4endlIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_	std::basic_ostream<char, std::char_traits<char> >& std::endl<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&)	W	103	103	DIFF	0.9394	libstdcxx/system	1
_ZSt4endlIwSt11char_traitsIwEERSt13basic_ostreamIT_T0_ES6_	std::basic_ostream<wchar_t, std::char_traits<wchar_t> >& std::endl<wchar_t, std::char_traits<wchar_t> >(std::basic_ostream<wchar_t, std::char_traits<wchar_t> >&)	W	72	74	DIFF	0.9130	libstdcxx/system	1
_ZSt4endsIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_	std::basic_ostream<char, std::char_traits<char> >& std::ends<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&)	W	27	28	DIFF	0.8889	libstdcxx/system	1
_ZSt4endsIwSt11char_traitsIwEERSt13basic_ostreamIT_T0_ES6_	std::basic_ostream<wchar_t, std::char_traits<wchar_t> >& std::ends<wchar_t, std::char_traits<wchar_t> >(std::basic_ostream<wchar_t, std::char_traits<wchar_t> >&)	W	27	28	DIFF	0.8889	libstdcxx/system	1
_ZSt4moveIN9__gnu_cxx17__normal_iteratorIP16STPvPBuddyDBInfoSt6vectorIS2_SaIS2_EEEES7_ET0_T_S9_S8_	__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > > std::move<__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, __gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > > >(__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, __gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, __gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >)	W	93	93	NEAR	1.0000	libstdcxx/system	1
_ZSt4moveIR16STPvPBuddyDBInfoEONSt16remove_referenceIT_E4typeEOS3_	std::remove_reference<STPvPBuddyDBInfo&>::type&& std::move<STPvPBuddyDBInfo&>(STPvPBuddyDBInfo&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt4moveIR5CUserEONSt16remove_referenceIT_E4typeEOS3_	std::remove_reference<CUser&>::type&& std::move<CUser&>(CUser&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt4moveIRP5CFLogEONSt16remove_referenceIT_E4typeEOS4_	std::remove_reference<CFLog*&>::type&& std::move<CFLog*&>(CFLog*&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt4moveIRPFiP15ISessionManagerP15CNetworkSessionP12PacketHeaderEEONSt16remove_referenceIT_E4typeEOSA_	std::remove_reference<int (*&)(ISessionManager*, CNetworkSession*, PacketHeader*)>::type&& std::move<int (*&)(ISessionManager*, CNetworkSession*, PacketHeader*)>(int (*&)(ISessionManager*, CNetworkSession*, PacketHeader*))	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt4moveIRPcEONSt16remove_referenceIT_E4typeEOS3_	std::remove_reference<char*&>::type&& std::move<char*&>(char*&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt4moveIRSsEONSt16remove_referenceIT_E4typeEOS2_	std::remove_reference<std::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt4moveIRjEONSt16remove_referenceIT_E4typeEOS2_	std::remove_reference<unsigned int&>::type&& std::move<unsigned int&>(unsigned int&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt4moveIRtEONSt16remove_referenceIT_E4typeEOS2_	std::remove_reference<unsigned short&>::type&& std::move<unsigned short&>(unsigned short&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt5flushIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_	std::basic_ostream<char, std::char_traits<char> >& std::flush<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&)	W	12	13	DIFF	0.8000	libstdcxx/system	1
_ZSt5flushIwSt11char_traitsIwEERSt13basic_ostreamIT_T0_ES6_	std::basic_ostream<wchar_t, std::char_traits<wchar_t> >& std::flush<wchar_t, std::char_traits<wchar_t> >(std::basic_ostream<wchar_t, std::char_traits<wchar_t> >&)	W	12	13	DIFF	0.8000	libstdcxx/system	1
_ZSt7find_ifIN9__gnu_cxx17__normal_iteratorIP16STPvPBuddyDBInfoSt6vectorIS2_SaIS2_EEEE10CFindBuddyET_S9_S9_T0_	__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > > std::find_if<__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, CFindBuddy>(__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, __gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, CFindBuddy)	W	143	143	NEAR	1.0000	project	1
_ZSt7find_ifISt17_Rb_tree_iteratorISt4pairIKj5CUserEE9CFindUserET_S7_S7_T0_	std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> > std::find_if<std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >, CFindUser>(std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >, std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >, CFindUser)	W	143	143	NEAR	1.0000	project	1
_ZSt7forwardI16STPvPBuddyDBInfoEOT_ONSt8identityIS1_E4typeE	STPvPBuddyDBInfo&& std::forward<STPvPBuddyDBInfo>(std::identity<STPvPBuddyDBInfo>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardI5CUserEOT_ONSt8identityIS1_E4typeE	CUser&& std::forward<CUser>(std::identity<CUser>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRK16STPvPBuddyDBInfoEOT_ONSt8identityIS3_E4typeE	STPvPBuddyDBInfo const& std::forward<STPvPBuddyDBInfo const&>(std::identity<STPvPBuddyDBInfo const&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRKSsEOT_ONSt8identityIS2_E4typeE	std::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::identity<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRKSt4pairIKSsP5CFLogEEOT_ONSt8identityIS7_E4typeE	std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> const& std::forward<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> const&>(std::identity<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> const&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRKSt4pairIKSsSsEEOT_ONSt8identityIS5_E4typeE	std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > const& std::forward<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::identity<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRKSt4pairIKj5CUserEEOT_ONSt8identityIS6_E4typeE	std::pair<unsigned int const, CUser> const& std::forward<std::pair<unsigned int const, CUser> const&>(std::identity<std::pair<unsigned int const, CUser> const&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRKSt4pairIKtPFiP15ISessionManagerP15CNetworkSessionP12PacketHeaderEEEOT_ONSt8identityISD_E4typeE	std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> const& std::forward<std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> const&>(std::identity<std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> const&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRP5CFLogEOT_ONSt8identityIS3_E4typeE	CFLog*& std::forward<CFLog*&>(std::identity<CFLog*&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRPFiP15ISessionManagerP15CNetworkSessionP12PacketHeaderEEOT_ONSt8identityIS9_E4typeE	int (*&std::forward<int (*&)(ISessionManager*, CNetworkSession*, PacketHeader*)>(std::identity<int (*&)(ISessionManager*, CNetworkSession*, PacketHeader*)>::type&&))(ISessionManager*, CNetworkSession*, PacketHeader*)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRPcEOT_ONSt8identityIS2_E4typeE	char*& std::forward<char*&>(std::identity<char*&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRSsEOT_ONSt8identityIS1_E4typeE	std::basic_string<char, std::char_traits<char>, std::allocator<char> >& std::forward<std::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::identity<std::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRSt17_Rb_tree_iteratorISt4pairIKSsP5CFLogEEEOT_ONSt8identityIS8_E4typeE	std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> >& std::forward<std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> >&>(std::identity<std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> >&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRSt17_Rb_tree_iteratorISt4pairIKSsSsEEEOT_ONSt8identityIS6_E4typeE	std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > >& std::forward<std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&>(std::identity<std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRSt17_Rb_tree_iteratorISt4pairIKj5CUserEEEOT_ONSt8identityIS7_E4typeE	std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >& std::forward<std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >&>(std::identity<std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRSt17_Rb_tree_iteratorISt4pairIKtPFiP15ISessionManagerP15CNetworkSessionP12PacketHeaderEEEEOT_ONSt8identityISE_E4typeE	std::_Rb_tree_iterator<std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> >& std::forward<std::_Rb_tree_iterator<std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> >&>(std::identity<std::_Rb_tree_iterator<std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> >&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRjEOT_ONSt8identityIS1_E4typeE	unsigned int& std::forward<unsigned int&>(std::identity<unsigned int&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIRtEOT_ONSt8identityIS1_E4typeE	unsigned short& std::forward<unsigned short&>(std::identity<unsigned short&>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardISsEOT_ONSt8identityIS0_E4typeE	std::basic_string<char, std::char_traits<char>, std::allocator<char> >&& std::forward<std::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::identity<std::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardISt17_Rb_tree_iteratorISt4pairIKSsP5CFLogEEEOT_ONSt8identityIS7_E4typeE	std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> > >(std::identity<std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, CFLog*> > >::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardISt17_Rb_tree_iteratorISt4pairIKSsSsEEEOT_ONSt8identityIS5_E4typeE	std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&& std::forward<std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::identity<std::_Rb_tree_iterator<std::pair<std::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardISt17_Rb_tree_iteratorISt4pairIKj5CUserEEEOT_ONSt8identityIS6_E4typeE	std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >&& std::forward<std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> > >(std::identity<std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> > >::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardISt17_Rb_tree_iteratorISt4pairIKtPFiP15ISessionManagerP15CNetworkSessionP12PacketHeaderEEEEOT_ONSt8identityISD_E4typeE	std::_Rb_tree_iterator<std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> >&& std::forward<std::_Rb_tree_iterator<std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> > >(std::identity<std::_Rb_tree_iterator<std::pair<unsigned short const, int (*)(ISessionManager*, CNetworkSession*, PacketHeader*)> > >::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7forwardIbEOT_ONSt8identityIS0_E4typeE	bool&& std::forward<bool>(std::identity<bool>::type&&)	W	8	8	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7getlineIcSt11char_traitsIcESaIcEERSt13basic_istreamIT_T0_ES7_RSbIS4_S5_T1_E	std::basic_istream<char, std::char_traits<char> >& std::getline<char, std::char_traits<char>, std::allocator<char> >(std::basic_istream<char, std::char_traits<char> >&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&)	W	95	103	DIFF	0.9118	libstdcxx/system	1
_ZSt7getlineIcSt11char_traitsIcESaIcEERSt13basic_istreamIT_T0_ES7_RSbIS4_S5_T1_ES4_	std::basic_istream<char, std::char_traits<char> >& std::getline<char, std::char_traits<char>, std::allocator<char> >(std::basic_istream<char, std::char_traits<char> >&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&, char)	T	684	693	DIFF	0.9171	libstdcxx/system	1
_ZSt7getlineIwSt11char_traitsIwESaIwEERSt13basic_istreamIT_T0_ES7_RSbIS4_S5_T1_E	std::basic_istream<wchar_t, std::char_traits<wchar_t> >& std::getline<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >(std::basic_istream<wchar_t, std::char_traits<wchar_t> >&, std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >&)	W	72	74	DIFF	0.9167	libstdcxx/system	1
_ZSt7getlineIwSt11char_traitsIwESaIwEERSt13basic_istreamIT_T0_ES7_RSbIS4_S5_T1_ES4_	std::basic_istream<wchar_t, std::char_traits<wchar_t> >& std::getline<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >(std::basic_istream<wchar_t, std::char_traits<wchar_t> >&, std::basic_string<wchar_t, std::char_traits<wchar_t>, std::allocator<wchar_t> >&, wchar_t)	T	711	711	DIFF	0.9543	libstdcxx/system	1
_ZSt7setfillIcESt8_SetfillIT_ES1_	std::_Setfill<char> std::setfill<char>(char)	W	15	15	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt7setfillIwESt8_SetfillIT_ES1_	std::_Setfill<wchar_t> std::setfill<wchar_t>(wchar_t)	W	15	15	IDENTICAL	1.0000	libstdcxx/system	1
_ZSt8_DestroyIP16STPvPBuddyDBInfoEvT_S2_	void std::_Destroy<STPvPBuddyDBInfo*>(STPvPBuddyDBInfo*, STPvPBuddyDBInfo*)	W	26	26	NEAR	1.0000	project	1
_ZSt8_DestroyIP16STPvPBuddyDBInfoS0_EvT_S2_RSaIT0_E	void std::_Destroy<STPvPBuddyDBInfo*, STPvPBuddyDBInfo>(STPvPBuddyDBInfo*, STPvPBuddyDBInfo*, std::allocator<STPvPBuddyDBInfo>&)	W	26	26	NEAR	1.0000	libstdcxx/system	1
_ZSt8_DestroyIPSsEvT_S1_	void std::_Destroy<std::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >*)	W	26	26	NEAR	1.0000	project	1
_ZSt8_DestroyIPSsSsEvT_S1_RSaIT0_E	void std::_Destroy<std::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)	W	26	26	NEAR	1.0000	libstdcxx/system	1
_ZSt8_DestroyISsEvPT_	void std::_Destroy<std::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >*)	W	19	19	NEAR	1.0000	project	1
_ZSt9__find_ifIN9__gnu_cxx17__normal_iteratorIP16STPvPBuddyDBInfoSt6vectorIS2_SaIS2_EEEE10CFindBuddyET_S9_S9_T0_St26random_access_iterator_tag	__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > > std::__find_if<__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, CFindBuddy>(__gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, __gnu_cxx::__normal_iterator<STPvPBuddyDBInfo*, std::vector<STPvPBuddyDBInfo, std::allocator<STPvPBuddyDBInfo> > >, CFindBuddy, std::random_access_iterator_tag)	W	459	459	NEAR	1.0000	libstdcxx/system	1
_ZSt9__find_ifISt17_Rb_tree_iteratorISt4pairIKj5CUserEE9CFindUserET_S7_S7_T0_St18input_iterator_tag	std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> > std::__find_if<std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >, CFindUser>(std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >, std::_Rb_tree_iterator<std::pair<unsigned int const, CUser> >, CFindUser, std::input_iterator_tag)	W	197	197	NEAR	1.0000	libstdcxx/system	1
_ZSt9has_facetISt10moneypunctIcLb0EEEbRKSt6locale	bool std::has_facet<std::moneypunct<char, false> >(std::locale const&)	W	105	105	DIFF	0.9688	libstdcxx/system	1
_ZSt9has_facetISt10moneypunctIwLb0EEEbRKSt6locale	bool std::has_facet<std::moneypunct<wchar_t, false> >(std::locale const&)	W	105	105	DIFF	0.9688	libstdcxx/system	1
_ZSt9has_facetISt11__timepunctIcEEbRKSt6locale	bool std::has_facet<std::__timepunct<char> >(std::locale const&)	W	105	105	DIFF	0.9688	libstdcxx/system	1
_ZSt9has_facetISt11__timepunctIwEEbRKSt6locale	bool std::has_facet<std::__timepunct<wchar_t> >(std::locale const&)	W	105	105	DIFF	0.9688	libstdcxx/system	1
_ZSt9has_facetISt5ctypeIcEEbRKSt6locale	bool std::has_facet<std::ctype<char> >(std::locale const&)	W	105	105	DIFF	0.9688	libstdcxx/system	1
_ZSt9has_facetISt5ctypeIwEEbRKSt6locale	bool std::has_facet<std::ctype<wchar_t> >(std::locale const&)	W	105	105	DIFF	0.9688	libstdcxx/system	1
_ZSt9has_facetISt7codecvtIcc11__mbstate_tEEbRKSt6locale	bool std::has_facet<std::codecvt<char, char, __mbstate_t> >(std::locale const&)	W	105	105	DIFF	0.9688	libstdcxx/system	1
_ZSt9has_facetISt7codecvtIwc11__mbstate_tEEbRKSt6locale	bool std::has_facet<std::codecvt<wchar_t, char, __mbstate_t> >(std::locale const&)	W	105	105	DIFF	0.9688	libstdcxx/system	1
